1009	1850	84
422	2249	80
3200	1744	64
2507	437	28
2020	832	54
2728	1146	37
2877	1864	82
3100	1767	23
2661	113	51
2048	898	69
1380	2107	44
475	1068	0
1131	1340	7
2210	1630	29
2847	1520	64
2548	2328	44
880	1646	76
2404	2139	79
2018	2881	79
2326	1982	43
2141	475	40
3539	2735	28
3228	2550	86
2174	484	76
2781	449	53
3394	1746	30
851	2892	84
1741	3935	75
2741	3334	10
721	1842	18
2571	2763	30
2818	765	67
769	763	8
1497	1842	64
1937	2103	60
1635	2322	91
1526	1538	83
562	2076	52
1937	1692	33
1561	1860	54
1720	2845	22
614	1582	11
1040	437	52
2615	3451	68
3512	113	16
1432	698	95
73	1200	50
2851	113	74
1746	2320	9
1635	186	88
3677	3444	29
3023	3504	13
2772	1814	60
544	1254	33
2563	3713	16
195	2572	35
1614	2135	83
831	3633	44
223	3095	8
2270	272	95
1220	265	37
700	1857	31
2112	3053	43
570	907	41
2181	3353	76
1185	1915	19
3871	4029	42
1648	1767	93
3421	839	18
697	1739	77
2014	1662	80
3268	3173	48
14	1496	43
2953	1562	16
1404	1751	59
2300	1935	13
1803	1923	8
448	1635	32
3794	2712	28
149	2629	50
1484	1624	6
2076	915	78
3248	3333	80
2233	2777	54
3312	113	66
479	518	13
3032	1473	84
72	1157	65
1498	1506	71
797	1410	27
1285	1675	51
1978	2279	43
1875	616	29
3204	1565	24
3899	1512	36
207	727	44
1968	2816	2
341	3013	51
1274	259	87
1152	450	95
1110	2108	71
131	690	41
594	1026	75
2355	1424	28
1186	1516	43
2985	1063	22
1204	170	10
806	2125	13
1299	1027	41
3414	2986	95
2777	2839	94
120	1267	31
924	2468	33
2814	284	32
714	1412	16
1087	2069	80
223	2191	35
924	1155	18
2514	3401	46
1128	689	46
1982	259	8
1198	856	43
3889	1117	65
2507	2068	30
737	1492	1
1829	343	31
2740	2798	9
1405	1630	88
2739	910	5
914	2659	37
1134	1825	16
1900	23	75
3502	1176	53
1200	1252	22
3313	190	14
325	2106	16
1095	2150	78
387	2300	71
2070	2799	95
2070	1939	94
2742	2064	94
147	1842	1
1149	2707	41
923	1899	18
2856	272	63
2096	2037	13
107	1858	68
1391	1797	35
254	763	55
287	349	8
3023	1767	68
924	1767	78
2041	3070	41
2910	1238	12
1110	1493	58
150	1899	70
2112	3320	83
1166	1493	33
1299	3001	31
3174	3251	9
1096	377	15
2293	7	79
1672	1683	87
219	1953	37
3526	988	78
1838	2226	76
440	1072	56
3023	906	41
2506	1677	20
328	848	50
2837	595	93
1157	1794	50
1812	728	88
1467	1757	89
3082	2889	91
3745	2040	64
570	1499	27
149	556	62
1858	597	89
2173	866	8
1533	3028	54
1908	1817	22
2331	1250	64
2328	2378	46
2901	2034	35
3692	2446	70
2448	2921	56
1129	1026	78
1660	359	84
2954	2425	86
3867	4116	30
2146	2139	12
3655	2781	82
1484	1692	45
2898	1063	70
1198	916	41
546	2774	38
1649	410	18
1080	1821	21
1220	2380	89
2159	2220	51
1129	1477	6
150	1146	11
2018	711	70
1391	915	51
3760	333	27
452	678	87
1020	1831	80
3700	1050	86
2449	3028	43
1823	24	50
1165	914	1
1720	1842	75
1535	1146	67
1102	1636	45
2171	2603	55
2009	78	8
1701	2392	58
2406	3204	54
1378	1595	75
1807	3618	33
23	2110	0
2743	332	52
1490	758	77
3291	113	89
1531	2101	32
1260	3708	7
1319	1158	82
877	906	54
3360	831	60
2822	1232	93
2293	2735	24
203	217	7
86	838	6
2172	1297	94
1867	589	46
3260	2346	51
1634	1646	15
1164	1416	17
164	915	14
3663	2288	95
1660	4036	24
1260	3802	10
923	1551	95
3719	1258	13
1741	911	35
223	64	86
599	624	35
599	2611	72
1220	3713	72
1916	2487	56
2861	825	54
2783	1936	83
1241	2631	95
2175	1797	5
2469	3173	68
1908	1433	75
989	2322	54
2987	3162	41
1983	2388	51
218	216	40
3042	2801	22
2837	189	49
194	595	7
1572	547	50
1812	2370	18
2533	3766	51
1823	1146	69
1501	2139	40
1134	2662	88
3070	2583	82
697	2108	75
2688	122	22
2709	1611	24
2396	910	22
3231	3814	19
1002	1484	60
2271	3049	31
95	1647	39
3773	3015	44
3920	1962	24
2681	2738	72
1756	4072	80
1656	2786	63
543	1511	78
3260	840	95
850	1630	15
150	910	6
174	2329	38
1165	2038	94
1823	690	30
2219	290	84
1812	1636	83
1838	1464	78
3360	2311	82
2742	1766	2
1273	1646	6
1380	1494	89
1967	2101	60
2952	44	71
1165	1511	60
2647	706	14
1703	1896	82
705	2738	36
3621	2332	88
1838	595	88
1129	1951	9
2785	2107	82
1272	62	11
851	4120	33
1504	418	23
920	223	41
3023	2604	61
3503	3793	71
2256	2622	79
423	1797	10
2008	2941	32
2632	898	60
1605	224	31
1241	2388	54
2018	1953	2
2540	2459	32
1403	73	33
1220	1509	93
1729	2101	43
2029	2290	1
599	713	24
2910	1238	65
2586	3357	57
791	560	91
987	588	56
73	1807	50
1552	1696	10
1401	1318	24
3621	2370	33
3584	933	7
422	3578	22
440	2892	1
2902	3679	51
2540	1798	13
157	3287	29
2118	113	30
1130	1799	24
434	177	49
562	2002	10
1527	1541	68
159	2069	68
2173	1674	89
223	1597	6
2533	1937	13
2074	1213	56
423	1636	43
1728	2356	64
423	190	30
2070	2412	32
1868	1891	61
336	687	41
2007	3502	13
3023	326	14
1707	1254	22
2837	1318	71
1020	319	84
1220	713	47
3539	761	95
1830	2140	89
440	2085	64
1130	1766	76
2961	3779	38
2636	1355	84
1226	1980	29
1790	2000	10
3313	3887	86
1823	1881	51
18	347	89
1589	3412	83
1390	1492	43
2728	1923	80
2949	2149	83
1827	1278	42
254	1617	16
1401	1647	14
421	356	70
2075	3084	46
1399	2578	30
2469	1709	65
1130	1438	3
2779	1262	59
492	3254	13
2351	987	44
1622	611	15
2522	1541	46
2007	2571	30
341	1511	71
1129	164	91
1533	1545	91
1342	910	14
271	1635	24
3328	1928	80
819	3174	13
132	1054	83
335	1598	69
1781	1297	49
440	158	54
2542	1029	91
3796	3948	56
1488	1941	83
2202	2063	70
2500	2042	56
2624	1662	79
3045	2006	56
2042	2069	57
2790	595	35
1970	912	37
951	1169	45
912	1842	30
705	2135	41
2728	2556	80
2188	3272	41
2039	833	47
2821	2105	9
2760	3192	10
830	1890	80
722	517	18
1130	2800	8
1873	1898	78
2877	1474	84
1393	3141	64
254	744	56
423	2652	60
2070	1465	43
2818	3173	43
1267	1623	43
1022	976	46
1006	688	24
1703	2679	41
1488	2079	26
452	1949	84
2714	2303	33
2543	1449	25
422	417	16
3380	2044	68
2748	3316	53
191	1141	60
2017	2044	49
1746	2320	0
1500	1679	54
849	3204	56
3245	2480	43
2861	2946	9
1932	401	7
1738	1748	67
961	1270	88
3690	2717	14
1157	377	6
1932	1635	36
570	851	1
929	2251	22
1206	2670	8
1129	3882	76
2011	3389	87
423	1117	56
917	909	14
72	2542	32
1494	2450	83
335	545	64
3810	305	68
3358	3944	6
1432	1830	64
2701	2759	53
918	2290	31
819	100	41
2070	3571	10
1433	78	78
108	3287	51
2958	2140	3
3082	2110	79
2617	2136	9
434	581	10
1220	1051	80
851	2892	89
1024	1559	52
2990	567	41
3122	2282	63
2030	2079	50
3946	2188	43
3227	2428	22
2397	2774	28
2175	3370	54
819	3945	7
1129	3864	80
452	2370	6
3007	285	65
1260	1766	15
452	808	28
3477	3887	5
859	1992	77
2834	3354	8
2705	3422	24
1669	1041	5
2877	332	52
1256	160	46
2176	3364	84
3245	1146	26
164	1396	50
1299	1089	43
373	2167	87
2649	2953	26
1040	1857	54
1183	3026	4
132	3030	33
1689	328	28
3773	902	64
3679	2070	80
3248	3835	91
1299	2234	3
1204	170	16
3414	1060	33
2747	1492	56
358	2006	40
1782	2320	22
3872	1647	8
1338	1807	45
2993	3179	60
1339	1213	37
2041	1570	33
2406	2506	70
1600	2924	57
2175	2374	17
1137	2983	41
1158	1238	16
3392	3541	51
2175	2337	84
1157	3313	29
570	2781	37
927	1857	70
1875	915	48
1288	2382	26
497	915	40
196	2209	24
3102	3175	54
1040	1508	79
2960	4087	75
2725	2782	48
2664	2542	24
3654	1466	30
3952	1982	76
3244	1050	83
3777	2620	48
3724	3865	84
3036	1286	64
439	3051	53
945	3440	41
2880	1338	2
743	3952	79
2070	2286	82
337	915	78
145	3003	43
1067	2294	44
1152	1681	22
2041	2587	8
1624	1511	11
1299	3040	35
1339	3617	31
415	2260	32
1970	3054	95
1684	2750	27
2243	2842	37
2636	1642	83
599	595	75
3535	178	2
3219	2176	6
2160	1636	22
570	3710	75
1908	1053	56
599	373	29
100	89	57
850	3770	52
1129	1508	18
150	3985	80
1133	1236	5
478	1505	52
2915	1661	93
1227	328	30
1168	595	70
2820	2043	13
549	1177	31
1485	2071	69
2016	698	57
1823	1949	55
806	914	95
1465	2923	94
1157	848	23
3037	1640	17
1267	484	6
1745	1938	37
387	3682	61
220	218	32
1669	3089	95
1500	848	20
2175	560	5
3689	1388	40
2245	1982	94
2030	3408	72
1549	1559	1
1282	1604	16
3228	2813	51
2243	2000	82
3397	2228	54
3023	2619	95
1260	64	7
1307	1355	40
2095	1768	10
3758	2015	13
3302	1120	49
2687	2947	22
3018	2560	28
321	3060	70
1968	3164	76
2822	377	10
2728	3533	64
2936	1263	29
2020	1055	80
791	2108	67
223	1867	9
706	1799	75
2877	341	50
1958	1611	86
14	113	91
591	2106	24
82	74	76
2947	567	14
1908	361	61
951	2658	75
335	2523	77
706	2433	46
2675	113	9
695	419	59
1610	126	46
3023	2070	2
2264	2312	52
188	1542	72
1783	2162	53
2130	2117	31
1117	1611	5
2450	18	61
1220	1515	56
3908	2069	13
1944	3833	18
1170	1028	87
1756	647	35
1419	2391	54
1676	1688	76
1335	914	45
2404	3013	4
2297	3067	54
95	2079	11
1376	2879	44
1687	2701	56
2701	160	26
1317	2985	91
1781	1262	80
2251	1498	68
1756	2486	24
1488	2242	68
165	2228	54
2044	2424	87
1937	343	75
1511	1026	91
1664	1819	0
1837	1881	89
1663	2356	43
1541	2653	74
133	1794	10
835	1509	85
335	1494	8
705	2106	83
1701	1845	73
2181	2168	86
434	2199	86
328	345	34
1830	3087	49
1272	3283	28
3356	1857	4
850	475	16
2877	3388	83
1968	898	7
2629	1674	43
1556	2296	84
849	781	61
2020	1818	74
2949	3014	14
2297	2892	70
1549	24	19
157	2001	10
2607	961	51
421	1493	29
724	1509	85
345	1646	30
927	1949	50
2220	1157	4
705	2665	9
806	2571	17
18	2064	30
592	3339	10
2559	3164	44
1510	3769	38
254	2714	14
3027	1928	83
2278	460	71
3360	808	45
2872	1424	23
508	1647	6
1758	2251	91
1097	2109	22
2926	2140	28
2469	3533	18
2600	1541	44
149	541	65
240	3303	64
1971	1396	29
1260	3802	88
329	333	65
2728	491	68
6	191	5
1928	3802	79
570	2335	82
2522	1636	70
1778	113	43
1220	2951	71
1403	4040	84
1677	2028	19
2262	1438	63
1494	64	92
440	1690	68
2469	3533	9
343	2759	31
2049	2078	24
544	2801	32
1932	3642	82
2049	1053	69
153	195	64
336	1992	77
999	1498	37
2419	1571	64
60	1118	83
2262	2186	33
1587	935	69
207	1799	73
2779	2226	95
154	1457	54
928	1619	22
2979	3297	26
2570	981	30
1201	898	41
3477	3820	32
1970	3054	80
1546	595	70
2243	787	52
1329	1332	35
282	840	41
608	1869	48
1734	113	1
1040	1112	10
2741	1470	86
2728	3189	91
1134	1899	89
2210	2287	35
1979	2290	1
939	1537	60
2048	2351	40
188	2105	19
1502	1150	33
341	1678	29
3930	13	52
373	1060	46
1131	1116	9
434	1915	11
1790	1442	54
1549	1572	44
1465	385	12
193	1344	41
1400	1546	5
2765	2220	94
1755	2659	90
1937	2691	31
883	1153	1
2428	595	34
1738	2529	33
2748	3179	33
2293	2735	64
3360	2228	86
2019	2516	26
3007	840	4
2016	3012	58
1286	1492	43
2728	916	37
1340	2615	16
1157	713	46
2506	610	9
2243	2135	67
3366	3906	19
1249	1473	43
3683	4061	28
2121	3838	16
1249	2079	74
1979	260	26
1823	1146	73
2398	2451	49
2271	1409	10
2918	2242	77
335	545	31
1096	419	3
1118	3824	35
2705	2043	30
231	2303	50
1081	13	74
3944	1528	10
3640	2522	29
1165	2388	44
1649	3775	7
3649	3440	43
1757	2032	26
2834	2003	19
774	921	16
2271	2320	28
1830	1995	75
739	696	28
791	2426	2
268	2079	40
1877	1898	36
1040	1026	30
3684	3817	86
705	1219	72
2855	763	78
1348	734	38
3366	1177	88
1299	2328	49
2628	149	54
2497	2440	29
2007	3944	78
2681	1520	75
695	1630	43
434	1070	79
3208	3293	95
1465	1509	11
2540	835	36
3712	2653	52
2804	1873	84
2665	839	51
2141	98	54
510	94	4
133	124	84
756	1270	29
541	1857	86
3228	690	38
819	1112	29
1434	1173	1
3227	3690	33
2728	418	39
3600	3426	84
1404	911	29
2175	3763	77
1130	839	11
2561	1515	93
2903	2907	33
2926	2665	86
254	1112	3
3891	3287	58
1351	1674	37
1118	3422	29
225	224	43
1299	3739	6
2866	1470	22
373	3600	78
350	1509	11
3889	840	77
1667	1026	76
2890	1305	51
1844	3441	83
775	2741	46
2728	1650	10
3414	3515	71
1812	1228	54
2459	2234	24
216	678	10
2040	1485	22
315	217	9
1587	1597	40
2540	2034	23
2077	2904	5
2781	1936	54
608	2275	10
912	1496	17
2816	484	60
1273	840	63
107	2103	41
1801	1830	59
2688	1961	28
133	3024	51
2926	839	52
1982	2068	14
905	1292	76
3642	373	26
1572	396	64
2411	711	71
2822	1848	41
1875	1386	93
1484	2052	9
2331	152	7
1791	2007	22
335	1235	83
1649	3152	71
1741	1830	18
3176	2777	89
373	142	54
106	2542	95
599	2320	33
1791	2892	92
599	186	31
2748	113	24
1812	479	64
2588	574	76
159	2069	17
1158	1238	79
571	1412	63
2175	1681	64
1634	2674	67
791	2419	73
2070	2824	83
2048	113	11
3440	3549	64
1572	4002	1
439	3084	91
1757	1767	85
2785	2107	45
892	113	80
570	1700	56
1158	1192	24
1288	3042	23
2030	2892	78
3204	3288	52
1484	2079	57
1204	203	10
2010	3944	48
3482	1679	54
2448	3621	78
379	2899	16
1003	2741	31
159	1982	4
927	490	16
217	2718	83
550	2333	7
1507	1739	23
2296	2892	86
2174	1768	12
2144	1515	74
510	1551	14
2048	898	60
2279	450	24
3649	905	77
1157	1146	48
1561	644	0
685	680	15
291	175	33
570	2997	28
2601	1498	9
3248	2221	50
793	894	33
2173	1674	83
72	2884	78
2411	2611	71
818	448	91
2544	588	33
3613	113	22
2020	2902	32
1405	3820	54
1830	2288	1
73	1200	22
1023	1970	51
780	1279	87
1734	2108	76
2639	2049	5
3044	518	10
2076	272	18
1506	1682	56
829	1506	94
570	4079	12
1273	2319	50
3248	3566	10
2044	1117	37
1634	3429	79
1634	1272	13
2361	902	77
1968	905	89
911	374	54
1503	1748	35
717	1313	46
1632	261	44
1398	326	89
2576	2034	79
2469	1765	53
535	2952	50
3023	2186	79
1504	1754	7
3626	3042	37
3187	3859	82
2175	3420	80
1419	1611	72
619	1116	63
373	2257	45
2005	4002	79
1450	1493	5
791	2188	75
1909	24	70
1128	284	34
2243	2794	16
475	4119	30
1198	3493	41
696	419	88
1404	113	33
2077	3061	34
1285	2824	56
86	1818	56
819	2264	47
1351	1683	80
335	345	57
423	2799	1
2428	2744	52
849	905	34
1897	2103	13
1353	385	22
2020	1146	94
350	595	58
2411	1544	71
181	1749	10
1220	156	0
2926	3744	60
3014	2008	64
1512	493	80
166	1683	76
2175	1506	64
2077	1566	75
1883	2107	48
819	560	68
328	1732	46
1134	3309	14
3849	1146	66
2740	2884	79
1525	2472	71
2949	3515	78
3245	2968	84
421	1846	16
1022	1008	24
3204	361	53
2073	2942	1
2338	3630	16
2300	913	5
2707	3618	56
755	997	28
1823	611	10
423	1026	71
1625	1637	32
1404	113	40
157	2516	85
3027	32	16
2756	868	87
1168	1542	27
1254	1253	33
851	1635	32
999	1830	46
16	1923	65
2078	1405	19
2017	8	75
697	1232	83
157	2587	13
150	1477	86
2890	1128	0
2409	100	16
2626	658	60
2755	1797	40
953	988	70
3638	1807	83
2077	560	26
2610	3256	12
990	113	41
2175	523	24
106	2432	78
1660	99	76
2420	2587	94
497	3334	18
2139	2561	80
417	781	37
2271	909	37
545	1496	16
3302	3389	50
2630	113	94
2238	4084	54
1405	2006	54
1813	1474	10
149	2193	10
1409	1492	82
3337	507	75
149	4128	22
2175	128	87
1157	1677	48
2921	595	43
873	1692	54
1619	2486	73
2877	3148	84
1432	2320	9
2121	1920	13
2429	595	29
320	302	61
1467	1993	83
440	2335	43
1419	2326	10
2507	3152	39
1804	2007	79
1336	819	77
987	2629	56
1179	2067	1
687	796	37
508	2038	78
2571	2006	38
195	3859	33
759	2349	72
599	568	83
1030	3582	68
2629	930	82
3584	2042	1
169	164	29
81	1858	10
1785	3073	33
150	1857	47
1500	1860	63
2898	2596	10
2608	2928	83
2542	3314	5
1504	1692	35
1758	2251	1
2615	3677	27
2188	3824	51
2667	162	89
177	2596	44
819	1492	2
73	113	30
3396	2320	16
246	3000	52
3297	2497	46
3128	899	46
2728	593	95
1040	1254	48
1084	1858	71
2188	2425	2
1488	1268	60
1110	1369	86
1227	1991	56
3366	2902	84
3719	3294	16
2141	1029	57
1978	2659	52
1526	113	76
3291	23	37
3087	768	17
1441	1635	4
423	2157	56
2542	2801	56
3380	1116	41
1720	2413	83
355	3162	5
2769	2799	14
27	29	72
1822	1997	22
375	1470	64
916	902	37
1149	1647	34
1102	2251	1
149	871	10
2702	2403	10
440	373	44
157	1866	73
2728	1059	95
2275	1692	43
1157	2079	0
2734	3639	80
3880	2177	3
1009	1724	29
928	21	60
1475	3139	3
2175	340	16
772	1675	35
2498	2540	55
2396	910	73
2175	1541	57
1336	819	12
579	326	77
2176	1366	74
2010	2571	41
3022	2564	7
2617	2669	22
3757	1154	14
3036	2826	91
2600	560	60
330	1029	43
225	3804	43
2987	3162	74
2563	3887	16
2229	3150	54
1745	1767	56
1063	1983	51
3649	3287	54
2411	2328	24
926	3084	86
2866	3642	1
2507	588	6
1480	152	37
1165	373	50
2281	3320	37
570	1481	3
1161	1028	15
879	916	33
223	1081	85
2540	1462	95
1183	2153	56
1465	3898	10
1498	1192	18
1339	1842	80
562	913	30
772	3835	79
769	2430	87
452	1159	83
2915	437	28
2364	113	1
1990	2734	49
3468	560	48
451	1966	41
2049	3060	95
792	113	5
1614	1604	49
2605	3694	51
2677	1157	76
471	1948	87
164	1684	35
3234	1805	33
622	2134	54
1129	2786	5
399	396	8
1485	2071	29
142	333	33
1151	2264	16
184	2071	37
2039	2066	95
473	490	76
2921	1409	73
150	2068	87
1152	2213	64
1650	1806	24
2008	2618	61
423	475	15
2186	3136	50
987	275	31
1128	1627	31
479	3285	60
423	1078	41
106	1889	33
2046	3429	41
2705	1899	53
1370	1798	50
1501	1739	47
1149	1476	63
743	1355	70
2573	2840	60
224	1085	41
335	1220	36
584	1571	70
2688	839	56
73	575	83
495	1281	80
2507	1539	11
343	186	15
1220	2427	50
2598	4084	60
1134	1254	72
735	2572	70
2705	2341	44
600	1466	20
3926	320	41
791	2879	24
1272	2320	65
1830	99	50
2270	2303	41
2532	1195	60
1484	1635	95
1908	479	1
1098	846	76
1102	1498	80
2727	1192	82
644	641	7
3621	340	65
2535	560	67
1501	1603	35
177	713	1
2507	2149	69
2411	1466	75
337	1635	2
3190	2014	1
1129	1494	38
3245	1992	84
2507	916	15
1457	1692	59
2048	2614	85
2632	1797	69
2243	3152	29
1209	1409	33
679	2756	1
1669	2383	82
1404	3768	26
1455	1545	6
1501	1692	16
2685	1228	48
599	979	60
850	1399	37
2806	1920	31
3238	3853	76
2254	100	41
1838	839	58
165	2381	40
1978	2413	77
157	2168	50
1971	1396	32
3366	3399	28
570	2997	60
149	2231	39
2035	2807	40
806	1514	52
220	548	3
1022	1377	52
1117	1943	54
1915	99	80
1500	3287	18
3666	1928	8
791	2262	69
157	862	13
2918	160	76
2728	3533	48
3244	1765	79
2790	595	77
2035	1219	29
3394	2110	9
1466	291	64
1757	2564	18
339	222	91
1993	2034	56
510	507	16
1982	259	16
1649	2628	23
1635	340	51
2641	1816	37
987	1771	48
927	373	48
2048	2362	69
2076	2673	53
2459	3744	46
3794	3298	33
1282	2043	83
1666	1848	51
